Borough,Datetime,Entries,Exits
Bx,2021-05-05,184221.0,161665.0
Bx,2021-05-06,194453.0,169542.0
Bx,2021-05-07,193634.0,170137.0
Bx,2021-05-08,115727.0,117710.0
Bx,2021-05-09,88774.0,96223.0
Bx,2021-05-10,177459.0,161383.0
Bx,2021-05-11,191334.0,168347.0
Bx,2021-05-12,191424.0,169234.0
Bx,2021-05-13,181510.0,162803.0
Bx,2021-05-14,192744.0,170608.0
Bx,2021-05-15,122452.0,124287.0
Bx,2021-05-16,90057.0,99129.0
Bx,2021-05-17,180994.0,165672.0
Bx,2021-05-18,189388.0,171202.0
Bx,2021-05-19,192391.0,173519.0
Bx,2021-05-20,191880.0,172643.0
Bx,2021-05-21,192457.0,173232.0
Bx,2021-05-22,117876.0,118064.0
Bx,2021-05-23,89352.0,95817.0
Bx,2021-05-24,182158.0,168827.0
Bx,2021-05-25,191704.0,173228.0
Bx,2021-05-26,190859.0,173999.0
Bx,2021-05-27,194990.0,174127.0
Bx,2021-05-28,184249.0,168715.0
Bx,2021-05-29,102694.0,103883.0
Bx,2021-05-30,76055.0,82389.0
Bx,2021-05-31,110694.0,106197.0
Bx,2021-06-01,189920.0,173361.0
Bx,2021-06-02,196689.0,178484.0
Bx,2021-06-03,182543.0,164528.0
Bx,2021-06-04,185034.0,166489.0
Bx,2021-06-05,123870.0,127334.0
Bx,2021-06-06,92786.0,105995.0
Bx,2021-06-07,180122.0,172522.0
Bx,2021-06-08,180273.0,169997.0
Bx,2021-06-09,191311.0,175197.0
Bx,2021-06-10,194694.0,179140.0
Bx,2021-06-11,193804.0,178202.0
Bx,2021-06-12,120769.0,123975.0
Bx,2021-06-13,91723.0,101780.0
Bx,2021-06-14,177818.0,167232.0
Bx,2021-06-15,194992.0,178274.0
Bx,2021-06-16,197384.0,182043.0
Bx,2021-06-17,198361.0,180990.0
Bx,2021-06-18,192713.0,178516.0
Bx,2021-06-19,122744.0,130650.0
Bx,2021-06-20,94610.0,104818.0
Bx,2021-06-21,178041.0,170015.0
Bx,2021-06-22,180923.0,171119.0
Bx,2021-06-23,195291.0,179225.0
Bx,2021-06-24,194114.0,179103.0
Bx,2021-06-25,192586.0,178279.0
Bx,2021-06-26,119603.0,122072.0
Bx,2021-06-27,93366.0,100296.0
Bx,2021-06-28,173046.0,168390.0
Bx,2021-06-29,175607.0,167038.0
Bx,2021-06-30,174497.0,167545.0
Bx,2021-07-01,171486.0,163366.0
Bx,2021-07-02,173352.0,161885.0
Bx,2021-07-03,99338.0,98106.0
Bx,2021-07-04,79877.0,79393.0
Bx,2021-07-05,96183.0,94422.0
Bx,2021-07-06,172426.0,168569.0
Bx,2021-07-07,183603.0,170956.0
Bx,2021-07-08,176554.0,169402.0
Bx,2021-07-09,165657.0,158807.0
Bx,2021-07-10,105228.0,100624.0
Bx,2021-07-11,77902.0,79571.0
Bx,2021-07-12,174105.0,167667.0
Bx,2021-07-13,184867.0,176245.0
Bx,2021-07-14,187180.0,178199.0
Bx,2021-07-15,190117.0,180651.0
Bx,2021-07-16,179188.0,174396.0
Bx,2021-07-17,110925.0,117819.0
Bx,2021-07-18,88406.0,97697.0
Bx,2021-07-19,177223.0,171950.0
Bx,2021-07-20,176894.0,167077.0
Bx,2021-07-21,183732.0,172756.0
Bx,2021-07-22,186880.0,173698.0
Bx,2021-07-23,183215.0,169806.0
Bx,2021-07-24,119131.0,123022.0
Bx,2021-07-25,87983.0,100656.0
Bx,2021-07-26,176651.0,170596.0
Bx,2021-07-27,183354.0,173973.0
Bx,2021-07-28,186651.0,175661.0
Bx,2021-07-29,178143.0,169768.0
Bx,2021-07-30,186176.0,172240.0
Bx,2021-07-31,117623.0,123292.0
Bx,2021-08-01,86506.0,100190.0
Bx,2021-08-02,178257.0,170790.0
Bx,2021-08-03,187604.0,176930.0
Bx,2021-08-04,188822.0,178929.0
Bx,2021-08-05,186816.0,176423.0
Bx,2021-08-06,185821.0,176591.0
Bx,2021-08-07,114845.0,123696.0
Bx,2021-08-08,86651.0,100982.0
Bx,2021-08-09,176407.0,168791.0
Bx,2021-08-10,178417.0,174888.0
Bx,2021-08-11,183132.0,175388.0
Bx,2021-08-12,178191.0,172487.0
Bx,2021-08-13,151257.0,121962.0
M,2017-02-04,1390496.0,1225689.0
M,2017-02-05,1232537.0,1033610.0
M,2017-02-06,2774016.0,2240027.0
M,2017-02-07,2892462.0,2325024.0
M,2017-02-08,2998897.0,2389534.0
M,2017-02-09,1656711.0,1369515.0
M,2017-02-10,2889220.0,2356212.0
M,2017-02-11,1673553.0,1396952.0
M,2017-02-12,1160066.0,975341.0
M,2017-02-13,2786788.0,2246580.0
M,2017-02-14,3015180.0,2416100.0
M,2017-02-15,2994691.0,2394810.0
M,2017-02-16,2975442.0,2379866.0
M,2017-02-17,2882030.0,2335271.0
M,2017-02-18,1604580.0,1328629.0
M,2017-02-19,1390725.0,1144864.0
M,2017-02-20,1636803.0,1334660.0
M,2017-02-21,2751451.0,2232787.0
M,2017-02-22,2827780.0,2290511.0
M,2017-02-23,2879596.0,2330201.0
M,2017-02-24,2835039.0,2310297.0
M,2017-02-25,1537072.0,1273682.0
M,2017-02-26,1214951.0,1006798.0
M,2017-02-27,2763345.0,2228451.0
M,2017-02-28,2913853.0,2330424.0
M,2017-03-01,2907872.0,2333077.0
M,2017-03-02,3027469.0,2417623.0
M,2017-03-03,2963800.0,2374938.0
M,2017-03-04,1605158.0,1348260.0
M,2017-03-05,1261134.0,1053549.0
M,2017-03-06,2833950.0,2258319.0
M,2017-03-07,2943095.0,2356265.0
M,2017-03-08,3012962.0,2396811.0
M,2017-03-09,3031221.0,2411685.0
M,2017-03-10,2878982.0,2310312.0
M,2017-03-11,1595598.0,1349769.0
M,2017-03-12,1233738.0,1039450.0
M,2017-03-13,2885419.0,2283119.0
M,2017-03-14,736466.0,609669.0
M,2017-03-15,2840832.0,2272856.0
M,2017-03-16,3167188.0,2511658.0
M,2017-03-17,3192882.0,2554869.0
M,2017-03-18,1659814.0,1393682.0
M,2017-03-19,1403992.0,1171819.0
M,2017-03-20,2891798.0,2297272.0
M,2017-03-21,2973204.0,2375332.0
M,2017-03-22,3028521.0,2401827.0
M,2017-03-23,3029403.0,2406175.0
M,2017-03-24,2953307.0,2389963.0
M,2017-03-25,1693831.0,1413565.0
M,2017-03-26,1337029.0,1112056.0
M,2017-03-27,2805560.0,2230823.0
M,2017-03-28,2972576.0,2358745.0
M,2017-03-29,3035479.0,2432997.0
M,2017-03-30,3082473.0,2461795.0
M,2017-03-31,2965798.0,2376814.0
M,2017-04-01,1637220.0,1388279.0
M,2017-04-02,1427173.0,1187917.0
M,2017-04-03,2883962.0,2312674.0
M,2017-04-04,2944473.0,2354493.0
M,2017-04-05,3071276.0,2449619.0
M,2017-04-06,3011406.0,2413972.0
M,2017-04-07,3026183.0,2438602.0
M,2017-04-08,1756047.0,1469186.0
M,2017-04-09,1482778.0,1234340.0
M,2017-04-10,2771639.0,2271919.0
M,2017-04-11,2848035.0,2332246.0
M,2017-04-12,2885922.0,2347219.0
M,2017-04-13,3014699.0,2441297.0
M,2017-04-14,2626191.0,2176756.0
M,2017-04-15,1679081.0,1441100.0
M,2017-04-16,1343507.0,1122249.0
M,2017-04-17,2660368.0,2167275.0
M,2017-04-18,2849196.0,2298892.0
M,2017-04-19,3032339.0,2437003.0
M,2017-04-20,3027433.0,2408338.0
M,2017-04-21,2977801.0,2388977.0
M,2017-04-22,1793787.0,1515041.0
M,2017-04-23,1442319.0,1207713.0
M,2017-04-24,2851641.0,2271841.0
M,2017-04-25,2973693.0,2371121.0
M,2017-04-26,2991706.0,2397499.0
M,2017-04-27,3054779.0,2446929.0
M,2017-04-28,3002367.0,2421429.0
M,2017-04-29,1734181.0,1451200.0
M,2017-04-30,1390172.0,1154906.0
M,2017-05-01,2836989.0,2269959.0
M,2017-05-02,3029276.0,2420221.0
M,2017-05-03,3077432.0,2445619.0
M,2017-05-04,3113567.0,2489246.0
M,2017-05-05,2864864.0,2332574.0
M,2017-05-06,1664074.0,1407493.0
M,2017-05-07,1374715.0,1162847.0
M,2017-05-08,2896494.0,2324222.0
M,2017-05-09,3008357.0,2394246.0
M,2017-05-10,3044668.0,2440568.0
M,2017-05-11,3082346.0,2460637.0
M,2017-05-12,3027097.0,2434509.0
M,2017-05-13,1441558.0,1223030.0
M,2017-05-14,1266150.0,1052646.0
M,2017-05-15,2897105.0,2317508.0
M,2017-05-16,3051704.0,2429109.0
M,2017-05-17,3123034.0,2474902.0
M,2017-05-18,3174310.0,2506663.0
M,2017-05-19,3036762.0,2426232.0
M,2017-05-20,1747903.0,1468979.0
M,2017-05-21,1472911.0,1223512.0
M,2017-05-22,2866798.0,2298906.0
M,2017-05-23,3008014.0,2393758.0
M,2017-05-24,3084737.0,2438792.0
M,2017-05-25,3022475.0,2409790.0
M,2017-05-26,2762968.0,2237770.0
M,2017-05-27,1486587.0,1277308.0
M,2017-05-28,1299952.0,1106719.0
M,2017-05-29,1149499.0,973613.0
M,2017-05-30,2843908.0,2291049.0
M,2017-05-31,2901314.0,2343162.0
M,2017-06-01,3006037.0,2426411.0
M,2017-06-02,2964104.0,2406215.0
M,2017-06-03,1673556.0,1415427.0
M,2017-06-04,1399963.0,1179703.0
M,2017-06-05,2876318.0,2291930.0
M,2017-06-06,3037498.0,2430146.0
M,2017-06-07,3087832.0,2476993.0
M,2017-06-08,3055814.0,2458696.0
M,2017-06-09,2968234.0,2395462.0
M,2017-06-10,1703397.0,1419215.0
M,2017-06-11,1411692.0,1193976.0
M,2017-06-12,2851479.0,2290597.0
M,2017-06-13,2983996.0,2401185.0
M,2017-06-14,3047209.0,2452134.0
M,2017-06-15,3087834.0,2483253.0
M,2017-06-16,2913035.0,2350660.0
M,2017-06-17,1550589.0,1309689.0
M,2017-06-18,1324746.0,1109202.0
M,2017-06-19,2833998.0,2268346.0
M,2017-06-20,2946807.0,2385245.0
M,2017-06-21,3019938.0,2437350.0
M,2017-06-22,3019437.0,2435924.0
M,2017-06-23,2882533.0,2350245.0
M,2017-06-24,1632755.0,1387232.0
M,2017-06-25,1611119.0,1354669.0
M,2017-06-26,2800058.0,2273841.0
M,2017-06-27,2887349.0,2350972.0
M,2017-06-28,2973860.0,2419630.0
M,2017-06-29,2944473.0,2385188.0
M,2017-06-30,2715099.0,2228397.0
M,2017-07-01,1417858.0,1202348.0
M,2017-07-02,1244874.0,1063741.0
M,2017-07-03,1934478.0,1631823.0
M,2017-07-04,1237470.0,1040387.0
M,2017-07-05,2703153.0,2228495.0
M,2017-07-06,2814556.0,2290438.0
M,2017-07-07,2676473.0,2198554.0
M,2017-07-08,1567633.0,1325228.0
M,2017-07-09,1339718.0,1125266.0
M,2017-07-10,2748112.0,2231946.0
M,2017-07-11,2866696.0,2343025.0
M,2017-07-12,2915149.0,2379640.0
M,2017-07-13,2904520.0,2370925.0
M,2017-07-14,2754228.0,2268549.0
M,2017-07-15,1607878.0,1360264.0
M,2017-07-16,1374129.0,1156235.0
M,2017-07-17,2758904.0,2245826.0
M,2017-07-18,2876081.0,2351167.0
M,2017-07-19,2933356.0,2383283.0
M,2017-07-20,2918750.0,2374690.0
M,2017-07-21,2755925.0,2265987.0
M,2017-07-22,1561237.0,1321769.0
M,2017-07-23,1279870.0,1076256.0
M,2017-07-24,2684643.0,2186991.0
M,2017-07-25,2873657.0,2321750.0
M,2017-07-26,2954684.0,2389000.0
M,2017-07-27,2947602.0,2386995.0
M,2017-07-28,2782207.0,2271725.0
M,2017-07-29,1573187.0,1324291.0
M,2017-07-30,1371470.0,1145653.0
M,2017-07-31,2712656.0,2196341.0
M,2017-08-01,2818259.0,2266317.0
M,2017-08-02,2852755.0,2318418.0
M,2017-08-03,2888188.0,2356539.0
M,2017-08-04,2715096.0,2231389.0
M,2017-08-05,1532770.0,1301082.0
M,2017-08-06,1334517.0,1114128.0
M,2017-08-07,2618895.0,2130636.0
M,2017-08-08,2788440.0,2269549.0
M,2017-08-09,2840211.0,2318980.0
M,2017-08-10,2838136.0,2317611.0
M,2017-08-11,2692655.0,2196319.0
M,2017-08-12,1514541.0,1293228.0
M,2017-08-13,1338974.0,1115591.0
M,2017-08-14,2609446.0,2131748.0
M,2017-08-15,2716026.0,2220204.0
M,2017-08-16,2764066.0,2254117.0
M,2017-08-17,2760175.0,2259801.0
M,2017-08-18,2522163.0,2085110.0
M,2017-08-19,1478960.0,1264369.0
M,2017-08-20,1264780.0,1072704.0
M,2017-08-21,2484073.0,2036734.0
M,2017-08-22,2616467.0,2143924.0
M,2017-08-23,2649032.0,2169269.0
M,2017-08-24,2663776.0,2185248.0
M,2017-08-25,2581944.0,2128250.0
M,2017-08-26,1480814.0,1254665.0
M,2017-08-27,1249350.0,1054093.0
M,2017-08-28,2579157.0,2079804.0
M,2017-08-29,2706596.0,2198257.0
M,2017-08-30,2707249.0,2224551.0
M,2017-08-31,2708806.0,2198200.0
M,2017-09-01,2466522.0,2044433.0
M,2017-09-02,1435414.0,1219750.0
M,2017-09-03,1166943.0,984913.0
M,2017-09-04,1240346.0,1044152.0
M,2017-09-05,2713625.0,2207808.0
M,2017-09-06,2838653.0,2294773.0
M,2017-09-07,2971010.0,2401264.0
M,2017-09-08,2958272.0,2383767.0
M,2017-09-09,1675348.0,1393127.0
M,2017-09-10,1370283.0,1140661.0
M,2017-09-11,2917523.0,2328203.0
M,2017-09-12,3023004.0,2415963.0
M,2017-09-13,3073729.0,2449584.0
M,2017-09-14,3078679.0,2456850.0
M,2017-09-15,3010205.0,2415252.0
M,2017-09-16,1676667.0,1419983.0
M,2017-09-17,1410972.0,1187361.0
M,2017-09-18,2983965.0,2377732.0
M,2017-09-19,3072767.0,2438566.0
M,2017-09-20,2994162.0,2421572.0
M,2017-09-21,2743456.0,2243391.0
M,2017-09-22,2755123.0,2273498.0
M,2017-09-23,1717200.0,1460208.0
M,2017-09-24,1381535.0,1169413.0
M,2017-09-25,2882694.0,2328418.0
M,2017-09-26,3023737.0,2425212.0
M,2017-09-27,3056756.0,2452383.0
M,2017-09-28,3089855.0,2482627.0
M,2017-09-29,2937494.0,2374039.0
M,2017-09-30,1575633.0,1333122.0
M,2017-10-01,1364790.0,1144163.0
M,2017-10-02,2878329.0,2309786.0
M,2017-10-03,3049984.0,2432310.0
M,2017-10-04,3065239.0,2450513.0
M,2017-10-05,3054042.0,2455488.0
M,2017-10-06,2975034.0,2417255.0
M,2017-10-07,1717526.0,1451074.0
M,2017-10-08,1389600.0,1162885.0
M,2017-10-09,2210769.0,1843317.0
M,2017-10-10,3026769.0,2442918.0
M,2017-10-11,3074668.0,2465016.0
M,2017-10-12,3047541.0,2461610.0
M,2017-10-13,3000524.0,2425764.0
M,2017-10-14,1635520.0,1378651.0
M,2017-10-15,1366893.0,1132674.0
M,2017-10-16,2951080.0,2348459.0
M,2017-10-17,3049429.0,2442603.0
M,2017-10-18,3077841.0,2458119.0
M,2017-10-19,3111953.0,2497440.0
M,2017-10-20,3037601.0,2445142.0
M,2017-10-21,1706734.0,1448509.0
M,2017-10-22,1360260.0,1144005.0
M,2017-10-23,2916627.0,2330513.0
M,2017-10-24,2978391.0,2400004.0
M,2017-10-25,3106276.0,2490904.0
M,2017-10-26,3152205.0,2541684.0
M,2017-10-27,3089826.0,2502092.0
M,2017-10-28,1724015.0,1456914.0
M,2017-10-29,1170487.0,995971.0
M,2017-10-30,2923334.0,2353561.0
M,2017-10-31,3032701.0,2439155.0
M,2017-11-01,3122195.0,2488319.0
M,2017-11-02,3109625.0,2504308.0
M,2017-11-03,3090177.0,2496390.0
M,2017-11-04,1760005.0,1487779.0
M,2017-11-05,1462994.0,1222594.0
M,2017-11-06,2898255.0,2335850.0
M,2017-11-07,2954708.0,2383894.0
M,2017-11-08,3064864.0,2472072.0
M,2017-11-09,3115757.0,2506078.0
M,2017-11-10,2902294.0,2373720.0
M,2017-11-11,1697440.0,1442009.0
M,2017-11-12,1329504.0,1128101.0
M,2017-11-13,2854666.0,2304792.0
M,2017-11-14,3026515.0,2433079.0
M,2017-11-15,3082036.0,2474056.0
M,2017-11-16,3069750.0,2471835.0
M,2017-11-17,3062726.0,2478763.0
M,2017-11-18,1658936.0,1393689.0
M,2017-11-19,1343342.0,1139461.0
M,2017-11-20,2956487.0,2372361.0
M,2017-11-21,3029490.0,2431923.0
M,2017-11-22,2759832.0,2245208.0
M,2017-11-23,1104472.0,952968.0
M,2017-11-24,1715209.0,1503831.0
M,2017-11-25,1469961.0,1271129.0
M,2017-11-26,1218810.0,1020165.0
M,2017-11-27,2795900.0,2264926.0
M,2017-11-28,2967001.0,2398575.0
M,2017-11-29,3066394.0,2474390.0
M,2017-11-30,3075822.0,2468999.0
M,2017-12-01,3073706.0,2497103.0
M,2017-12-02,1893152.0,1615274.0
M,2017-12-03,1461280.0,1235130.0
M,2017-12-04,2934179.0,2366992.0
M,2017-12-05,3059569.0,2456874.0
M,2017-12-06,3136169.0,2527165.0
M,2017-12-07,3166281.0,2548028.0
M,2017-12-08,3148189.0,2560897.0
M,2017-12-09,1782576.0,1520586.0
M,2017-12-10,1439816.0,1224371.0
M,2017-12-11,2702239.0,2190193.0
M,2017-12-12,3032635.0,2436928.0
M,2017-12-13,3052557.0,2463836.0
M,2017-12-14,3090085.0,2477860.0
M,2017-12-15,3118564.0,2512618.0
M,2017-12-16,1849852.0,1566719.0
M,2017-12-17,1490897.0,1265201.0
M,2017-12-18,2897229.0,2350025.0
M,2017-12-19,3041404.0,2451990.0
M,2017-12-20,3025122.0,2445114.0
M,2017-12-21,2927867.0,2377164.0
M,2017-12-22,2619179.0,2165610.0
M,2017-12-23,1394175.0,1197885.0
M,2017-12-24,1195446.0,1023063.0
M,2017-12-25,820240.0,724391.0
M,2017-12-26,1950709.0,1655597.0
M,2017-12-27,2333136.0,1930256.0
M,2017-12-28,2320407.0,1946085.0
M,2017-12-29,2260840.0,1896255.0
M,2017-12-30,1516962.0,1300884.0
M,2017-12-31,1243686.0,1077907.0
M,2018-01-01,1063109.0,931248.0
M,2018-01-02,2508477.0,2038544.0
M,2018-01-03,2776689.0,2226055.0
M,2018-01-04,1569284.0,1295839.0
M,2018-01-05,2407468.0,1982975.0
M,2018-01-06,1218923.0,1043263.0
M,2018-01-07,1028343.0,873054.0
M,2018-01-08,2645717.0,2119439.0
M,2018-01-09,2798514.0,2241555.0
M,2018-01-10,2817009.0,2257633.0
M,2018-01-11,2841096.0,2286059.0
M,2018-01-12,2718744.0,2214720.0
M,2018-01-13,1472258.0,1262270.0
M,2018-01-14,1170817.0,1002331.0
M,2018-01-15,1598171.0,1353745.0
M,2018-01-16,2728933.0,2200098.0
M,2018-01-17,2726817.0,2207966.0
M,2018-01-18,2842759.0,2294866.0
M,2018-01-19,2789525.0,2284040.0
M,2018-01-20,1650558.0,1388754.0
M,2018-01-21,1170438.0,997172.0
M,2018-01-22,2631088.0,2134480.0
M,2018-01-23,2721615.0,2212653.0
M,2018-01-24,2836124.0,2299763.0
M,2018-01-25,2842393.0,2306496.0
M,2018-01-26,2806442.0,2287174.0
M,2018-01-27,1574547.0,1336978.0
M,2018-01-28,1174321.0,998537.0
M,2018-01-29,2707951.0,2183080.0
M,2018-01-30,2853021.0,2296703.0
M,2018-01-31,2880216.0,2312078.0
M,2018-02-01,2903917.0,2333395.0
M,2018-02-02,2834542.0,2287241.0
M,2018-02-03,1467682.0,1254814.0
M,2018-02-04,1103787.0,938044.0
M,2018-02-05,2722123.0,2181772.0
M,2018-02-06,2881682.0,2302757.0
M,2018-02-07,2831911.0,2254182.0
M,2018-02-08,2944360.0,2354353.0
M,2018-02-09,2887897.0,2329675.0
M,2018-02-10,1500037.0,1277317.0
M,2018-02-11,1093000.0,934267.0
M,2018-02-12,2700187.0,2187942.0
M,2018-02-13,2947286.0,2358482.0
M,2018-02-14,2933029.0,2387391.0
M,2018-02-15,2892728.0,2317675.0
M,2018-02-16,2716530.0,2221359.0
M,2018-02-17,1463947.0,1266616.0
M,2018-02-18,1212842.0,1047392.0
M,2018-02-19,1535098.0,1300225.0
M,2018-02-20,2682842.0,2195743.0
M,2018-02-21,2829348.0,2291930.0
M,2018-02-22,2815035.0,2281041.0
M,2018-02-23,2742589.0,2251965.0
M,2018-02-24,1528548.0,1299778.0
M,2018-02-25,1158704.0,986908.0
M,2018-02-26,2747456.0,2215069.0
M,2018-02-27,2892053.0,2321846.0
M,2018-02-28,2917931.0,2347099.0
M,2018-03-01,2912034.0,2321077.0
M,2018-03-02,2613183.0,2100364.0
M,2018-03-03,1506265.0,1291374.0
M,2018-03-04,1249483.0,1057906.0
M,2018-03-05,2790753.0,2235493.0
M,2018-03-06,2976763.0,2369880.0
M,2018-03-07,2110094.0,1686297.0
M,2018-03-08,2793899.0,2257091.0
M,2018-03-09,2965858.0,2389092.0
M,2018-03-10,1647900.0,1396482.0
M,2018-03-11,1294449.0,1090804.0
M,2018-03-12,2815729.0,2259885.0
M,2018-03-13,2777815.0,2221959.0
M,2018-03-14,3020225.0,2394979.0
M,2018-03-15,3033137.0,2407878.0
M,2018-03-16,2971353.0,2393284.0
M,2018-03-17,1664813.0,1433484.0
M,2018-03-18,1318691.0,1112062.0
M,2018-03-19,2789319.0,2231659.0
M,2018-03-20,2887913.0,2290775.0
M,2018-03-21,1654862.0,1361577.0
M,2018-03-22,2745442.0,2217731.0
M,2018-03-23,2929356.0,2354467.0
M,2018-03-24,1719274.0,1456657.0
M,2018-03-25,1285781.0,1095199.0
M,2018-03-26,2876854.0,2301992.0
M,2018-03-27,3015578.0,2405888.0
M,2018-03-28,3018382.0,2407031.0
M,2018-03-29,3028897.0,2420601.0
M,2018-03-30,2484207.0,2050308.0
M,2018-03-31,1598701.0,1390608.0
M,2018-04-01,1227287.0,1049339.0
M,2018-04-02,2484931.0,2028364.0
M,2018-04-03,2833919.0,2284775.0
M,2018-04-04,2860768.0,2327585.0
M,2018-04-05,2945124.0,2386253.0
M,2018-04-06,2758513.0,2259976.0
M,2018-04-07,1617618.0,1373413.0
M,2018-04-08,1301195.0,1096229.0
M,2018-04-09,2803347.0,2244957.0
M,2018-04-10,2912212.0,2339276.0
M,2018-04-11,2963950.0,2372956.0
M,2018-04-12,2985389.0,2390419.0
M,2018-04-13,2924522.0,2386139.0
M,2018-04-14,1760434.0,1455146.0
M,2018-04-15,1220572.0,1021818.0
M,2018-04-16,2648492.0,2132637.0
M,2018-04-17,2982150.0,2387944.0
M,2018-04-18,3033479.0,2416599.0
M,2018-04-19,3043858.0,2418364.0
M,2018-04-20,3031816.0,2433743.0
M,2018-04-21,1692147.0,1437981.0
M,2018-04-22,1383003.0,1158665.0
M,2018-04-23,2856989.0,2293286.0
M,2018-04-24,2970525.0,2381981.0
M,2018-04-25,2959336.0,2364214.0
M,2018-04-26,3071878.0,2466807.0
M,2018-04-27,2977163.0,2401936.0
M,2018-04-28,1675821.0,1400266.0
M,2018-04-29,1342640.0,1115928.0
M,2018-04-30,2921724.0,2329228.0
M,2018-05-01,2995754.0,2400960.0
M,2018-05-02,3045271.0,2428689.0
M,2018-05-03,3088112.0,2461365.0
M,2018-05-04,2969155.0,2406839.0
M,2018-05-05,1657309.0,1390389.0
M,2018-05-06,1315564.0,1090127.0
M,2018-05-07,2866479.0,2281754.0
M,2018-05-08,3014791.0,2409245.0
M,2018-05-09,3054979.0,2435163.0
M,2018-05-10,3070390.0,2443699.0
M,2018-05-11,2998122.0,2404350.0
M,2018-05-12,1538012.0,1301691.0
M,2018-05-13,1198118.0,1001151.0
M,2018-05-14,2855085.0,2296412.0
M,2018-05-15,3074582.0,2438277.0
M,2018-05-16,3088871.0,2471559.0
M,2018-05-17,3042587.0,2439315.0
M,2018-05-18,2982515.0,2402242.0
M,2018-05-19,1531478.0,1295960.0
M,2018-05-20,1324491.0,1105290.0
M,2018-05-21,2813777.0,2263378.0
M,2018-05-22,2977419.0,2383857.0
M,2018-05-23,3012124.0,2416870.0
M,2018-05-24,2996610.0,2414816.0
M,2018-05-25,2691574.0,2209893.0
M,2018-05-26,1432105.0,1221457.0
M,2018-05-27,1136824.0,981190.0
M,2018-05-28,1207668.0,1012565.0
M,2018-05-29,2818016.0,2266530.0
M,2018-05-30,2974911.0,2397405.0
M,2018-05-31,2979824.0,2397162.0
M,2018-06-01,2879610.0,2334060.0
M,2018-06-02,1552923.0,1313342.0
M,2018-06-03,1322742.0,1115899.0
M,2018-06-04,2826763.0,2280455.0
M,2018-06-05,2953270.0,2386596.0
M,2018-06-06,3018597.0,2426062.0
M,2018-06-07,2985376.0,2419075.0
M,2018-06-08,2911590.0,2368062.0
M,2018-06-09,1628205.0,1362108.0
M,2018-06-10,1335536.0,1126423.0
M,2018-06-11,2819121.0,2280115.0
M,2018-06-12,2984877.0,2410289.0
M,2018-06-13,3005235.0,2429295.0
M,2018-06-14,3020848.0,2448472.0
M,2018-06-15,2821441.0,2313789.0
M,2018-06-16,1575332.0,1349340.0
M,2018-06-17,1256858.0,1066520.0
M,2018-06-18,2775320.0,2260572.0
M,2018-06-19,2937319.0,2378068.0
M,2018-06-20,2996237.0,2410839.0
M,2018-06-21,3017335.0,2446953.0
M,2018-06-22,2871728.0,2345107.0
M,2018-06-23,1556869.0,1329852.0
M,2018-06-24,1541828.0,1291887.0
M,2018-06-25,2797795.0,2274890.0
M,2018-06-26,2919524.0,2381112.0
M,2018-06-27,2924349.0,2371625.0
M,2018-06-28,2877097.0,2345063.0
M,2018-06-29,2800080.0,2284649.0
M,2018-06-30,1493040.0,1270389.0
M,2018-07-01,1175701.0,997099.0
M,2018-07-02,2559068.0,2087773.0
M,2018-07-03,2590986.0,2111405.0
M,2018-07-04,1210952.0,1028890.0
M,2018-07-05,2456973.0,2054906.0
M,2018-07-06,2367005.0,1975293.0
M,2018-07-07,1442889.0,1221036.0
M,2018-07-08,1242680.0,1038421.0
M,2018-07-09,2713107.0,2202793.0
M,2018-07-10,2823468.0,2301646.0
M,2018-07-11,2884313.0,2345369.0
M,2018-07-12,2917838.0,2368658.0
M,2018-07-13,2760494.0,2272647.0
M,2018-07-14,1550435.0,1310373.0
M,2018-07-15,1234277.0,1055045.0
M,2018-07-16,2704159.0,2197063.0
M,2018-07-17,2825446.0,2288691.0
M,2018-07-18,2908757.0,2367681.0
M,2018-07-19,2931845.0,2377751.0
M,2018-07-20,2759205.0,2270422.0
M,2018-07-21,1530626.0,1301885.0
M,2018-07-22,1216823.0,1031890.0
M,2018-07-23,2677552.0,2177834.0
M,2018-07-24,2875138.0,2316460.0
M,2018-07-25,2869743.0,2310328.0
M,2018-07-26,2906031.0,2362564.0
M,2018-07-27,2777987.0,2269360.0
M,2018-07-28,1529615.0,1308155.0
M,2018-07-29,1311862.0,1118943.0
M,2018-07-30,2683505.0,2188122.0
M,2018-07-31,2811269.0,2282303.0
M,2018-08-01,2815907.0,2291760.0
M,2018-08-02,2827758.0,2293614.0
M,2018-08-03,2637142.0,2164322.0
M,2018-08-04,1442842.0,1216556.0
M,2018-08-05,1269381.0,1076480.0
M,2018-08-06,2622062.0,2128850.0
M,2018-08-07,2775819.0,2245627.0
M,2018-08-08,2776299.0,2254507.0
M,2018-08-09,2788614.0,2266739.0
M,2018-08-10,2636071.0,2163466.0
M,2018-08-11,1328206.0,1133571.0
M,2018-08-12,1247234.0,1054650.0
M,2018-08-13,2557873.0,2062047.0
M,2018-08-14,2700750.0,2193224.0
M,2018-08-15,2739606.0,2227089.0
M,2018-08-16,2723723.0,2218237.0
M,2018-08-17,2552410.0,2104323.0
M,2018-08-18,1414878.0,1199258.0
M,2018-08-19,1181435.0,998668.0
M,2018-08-20,2492009.0,2040275.0
M,2018-08-21,2604167.0,2137430.0
M,2018-08-22,2639235.0,2162335.0
